[DEBUG] [2022-12-18 16:23:43] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3c0a50da
[INFO] [2022-12-18 16:31:38] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:31:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4bd25be31e4743d58ff628f51a954991, msgType : 19
[DEBUG] [2022-12-18 16:31:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 716e4440251c475c9ae7d18bc60ac04f, msgType : 19
[INFO] [2022-12-18 16:31:40] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:31:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f54a2981a6694311819eda529fb28f8c, msgType : 19
[DEBUG] [2022-12-18 16:31:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0ff0714f78264d87af9a8b5a0c124526, msgType : 19
[DEBUG] [2022-12-18 16:31:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7c8eb9828b0f49638a0f377c4a63c458, msgType : 19
[DEBUG] [2022-12-18 16:31:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2430844b2b574c15b49f9a19fadfcfde, msgType : 19
[DEBUG] [2022-12-18 16:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 91cc0a36df444df9924ea333dc3a447d, msgType : 19
[DEBUG] [2022-12-18 16:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d9094cff206346459efc4bdba097c635, msgType : 19
[DEBUG] [2022-12-18 16:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 43f96a9415ca4b4294d8fbacbd89eb87, msgType : 18
[DEBUG] [2022-12-18 16:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ad7b7908d5e041b5b3364d50dbb657f8, msgType : 18
[DEBUG] [2022-12-18 16:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 96a5acb6a2db4ec18e2c92dd7e0a5d75, msgType : 19
[DEBUG] [2022-12-18 16:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 543a08793a764f3595bf14492856b532, msgType : 19
[INFO] [2022-12-18 16:31:48] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:31:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2caf746d34474965a98365bdf39e329f, msgType : 19
[DEBUG] [2022-12-18 16:31:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e40d6d930ce14c68b94758b24508d1cd, msgType : 19
[INFO] [2022-12-18 16:31:50] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:31:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fea122847cd94aaa87d9774df648c78c, msgType : 19
[DEBUG] [2022-12-18 16:31:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b49e82c61e08454c873a1e5788e2d611, msgType : 19
[INFO] [2022-12-18 16:31:52] ZSClient.loadAssetAddr(77) |  load Asset address from contract.properties, address is 0x234467c791f18405c0cf4f152ecbf4c1f43f9ce3
[DEBUG] [2022-12-18 16:31:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f33ef8507ccb40158a500dc7b9702b22, msgType : 19
[DEBUG] [2022-12-18 16:31:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 403a101cb9834295b826cadd5566d7c0, msgType : 19
[DEBUG] [2022-12-18 16:31:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7c4be4e60454433094ddedf04a1b4f41, msgType : 19
[DEBUG] [2022-12-18 16:31:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e42d63a9f50c47c2a7a576ecb49e4fae, msgType : 19
[DEBUG] [2022-12-18 16:31:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b325de73a2da4c88b7b27dab86e7f43d, msgType : 19
[DEBUG] [2022-12-18 16:31:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 693ac27c7f214291874efcb2ba3751a5, msgType : 19
[INFO] [2022-12-18 16:31:58] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:31:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f3d527efb57e4cc8b4f603c6ec1c6a4f, msgType : 19
[DEBUG] [2022-12-18 16:31:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d5abed86b2064d9e9e1c1a4d5b75dc7b, msgType : 19
[INFO] [2022-12-18 16:32:00] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9a07e5c2bdb14350a58fb35b5852bdfe, msgType : 19
[DEBUG] [2022-12-18 16:32:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : abd3fe20a1ac424ebc4842ea40046f4d, msgType : 19
[DEBUG] [2022-12-18 16:32:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3eeef00dca3c4a209eaebbb9d3aacc03, msgType : 19
[DEBUG] [2022-12-18 16:32:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 631351757c41438f94ee016caad65bf5, msgType : 19
[DEBUG] [2022-12-18 16:32:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 21b8a3d72d2145d187a83b95d4fd4846, msgType : 19
[DEBUG] [2022-12-18 16:32:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5a2b413f21e74264800bfb9917dc85e7, msgType : 19
[DEBUG] [2022-12-18 16:32:06] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2022-12-18 16:32:06] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2022-12-18 16:32:06] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : db08b5bdd8834e4981f9c328bdef33ea, msgType : 18
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : db08b5bdd8834e4981f9c328bdef33ea, msgType : 4096
[DEBUG] [2022-12-18 16:32:07] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 34, groupId: 1
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-12-18 16:32:07] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 34, groupId: 1
[DEBUG] [2022-12-18 16:32:07] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 34, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2022-12-18 16:32:07] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 34, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 77585c1955ae4f99bb8b06fa2e87c4ad, msgType : 19
[DEBUG] [2022-12-18 16:32:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2e9e703fb8f04ddbac14799eb9c5aec2, msgType : 19
[INFO] [2022-12-18 16:32:08] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8b596ccea619491ea8f197f3cc9241e4, msgType : 19
[DEBUG] [2022-12-18 16:32:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 28e598aa082f42abbf1f002c78e866fc, msgType : 19
[INFO] [2022-12-18 16:32:10] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fdc82248d703429db781311789690f0d, msgType : 19
[DEBUG] [2022-12-18 16:32:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4d583ed9d2ba4237a27dd2091e738ccc, msgType : 19
[DEBUG] [2022-12-18 16:32:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 476e544529174cb4b9c364527a090753, msgType : 19
[DEBUG] [2022-12-18 16:32:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 226eac53fdc64e23854c6f6f116ec735, msgType : 19
[DEBUG] [2022-12-18 16:32:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 14f0358e97994b61828c795bd592c1fe, msgType : 19
[DEBUG] [2022-12-18 16:32:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f765d70ad108459da9cd78769d16117e, msgType : 19
[INFO] [2022-12-18 16:32:16] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5226afbf476a454ca58ce432fb2897e0, msgType : 19
[DEBUG] [2022-12-18 16:32:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 335eddda287845ea897e6d5d8f3ff724, msgType : 19
[INFO] [2022-12-18 16:32:18] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1dc11c19dc494037acef78afe66dd18f, msgType : 19
[DEBUG] [2022-12-18 16:32:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6b2a4147675049a4bf12119ebc434012, msgType : 19
[INFO] [2022-12-18 16:32:20] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3ee7beb27d8e45f3a3cdd6e0cbc094e6, msgType : 19
[DEBUG] [2022-12-18 16:32:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7305e0150ae643cd8f705d698c41286f, msgType : 19
[DEBUG] [2022-12-18 16:32:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ac7e4cd3488a410caebfd95f24d954a7, msgType : 19
[DEBUG] [2022-12-18 16:32:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ad672bbda249415ab0cb6cf93964b3b3, msgType : 19
[DEBUG] [2022-12-18 16:32:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 28c4f3f0f14a467fadaf65d7eb3e7ed5, msgType : 19
[DEBUG] [2022-12-18 16:32:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 819cd94b08714ba1a438044da95bec58, msgType : 19
[INFO] [2022-12-18 16:32:26] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 99192bf96ed64d81b582b81d40ce0c64, msgType : 19
[DEBUG] [2022-12-18 16:32:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 99c60af2145a40fc8b8fa323e12dc71e, msgType : 19
[INFO] [2022-12-18 16:32:28] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 53e2bc3ad06547e1bc91c29fe21f90e7, msgType : 19
[DEBUG] [2022-12-18 16:32:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 22cb80dd442e47bb80ea724332b6ecab, msgType : 19
[INFO] [2022-12-18 16:32:30] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2ff4b637ecdb4f018169535f69491ee8, msgType : 19
[DEBUG] [2022-12-18 16:32:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 82427fb79b0742eabd803bd681668e65, msgType : 19
[DEBUG] [2022-12-18 16:32:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0979d714fe104157887597ad521783d3, msgType : 19
[DEBUG] [2022-12-18 16:32:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c3eded4ee60642aca1b4f718553960fb, msgType : 19
[DEBUG] [2022-12-18 16:32:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 897a7edf01cc4a72b60abfd47ead27d5, msgType : 19
[DEBUG] [2022-12-18 16:32:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0cf53fd70d194d2387ebb23667f2de9b, msgType : 19
[INFO] [2022-12-18 16:32:36] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 48df1ebf03bc4d15998ed0d475b7c780, msgType : 19
[DEBUG] [2022-12-18 16:32:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6b9f905d847c42798c1525d8e3d51d07, msgType : 19
[INFO] [2022-12-18 16:32:38] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 140335516c694d508b5838640045c9fb, msgType : 19
[DEBUG] [2022-12-18 16:32:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 93e2c4ad9fbd4a4bb3c6d5f1059a2c3b, msgType : 19
[INFO] [2022-12-18 16:32:40] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 78e03aec000d459d942f608e9528e78b, msgType : 19
[DEBUG] [2022-12-18 16:32:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6c7ac8d01886400a89136686d26f384a, msgType : 19
[DEBUG] [2022-12-18 16:32:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 088acd4f543d4a84bcd8bc103d21f25a, msgType : 19
[DEBUG] [2022-12-18 16:32:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3dbe2ec0b2e5483e8e24389fea480981, msgType : 19
[DEBUG] [2022-12-18 16:32:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a983da1b7f5a4415bf2de8d492f25541, msgType : 19
[DEBUG] [2022-12-18 16:32:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 60d850cf5c0f4750b3af7304b4739270, msgType : 19
[DEBUG] [2022-12-18 16:32:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : af0dc1dd38094dd1aea4f81eed8af3fa, msgType : 18
[DEBUG] [2022-12-18 16:32:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cf685d3c6b85498fb9f636d8271da905, msgType : 18
[INFO] [2022-12-18 16:32:46] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 254811c0c11746f38aac64941cc8688e, msgType : 19
[DEBUG] [2022-12-18 16:32:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 11a9ab10923e4b95a8ba7099b4650ce0, msgType : 19
[INFO] [2022-12-18 16:32:48] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a95ac61956a446cb8bc757fa998cc8f0, msgType : 19
[DEBUG] [2022-12-18 16:32:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e8f9aac9d55140b4a1e034e84774aaff, msgType : 19
[INFO] [2022-12-18 16:32:50] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ff0c2764e61e4d14b796e1e2db18684c, msgType : 19
[DEBUG] [2022-12-18 16:32:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b674fa29dfc3487ca80ad798309d3031, msgType : 19
[DEBUG] [2022-12-18 16:32:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 86c9c60655f241cb8a83091633bfa50c, msgType : 19
[DEBUG] [2022-12-18 16:32:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1335c5e94f3c416497af12cca8cb0e7c, msgType : 19
[DEBUG] [2022-12-18 16:32:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ed0bce83fb0b4e31b5879d335cd7ad48, msgType : 19
[DEBUG] [2022-12-18 16:32:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9df8960a58994945b9769a95e90e7844, msgType : 19
[INFO] [2022-12-18 16:32:56] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cec6b6214b334db0b58aa656634bf00e, msgType : 19
[DEBUG] [2022-12-18 16:32:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e33a115e9c4349729bc1a57babea6233, msgType : 19
[INFO] [2022-12-18 16:32:58] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:32:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b7dff38a178941459d50caee957ab521, msgType : 19
[DEBUG] [2022-12-18 16:32:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5160d1d251de4b1d99e95b81babcc08e, msgType : 19
[INFO] [2022-12-18 16:33:00] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e78c1eb3038044c2ae5a0248b35a230d, msgType : 19
[DEBUG] [2022-12-18 16:33:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 70f5e15585df464aa862b7487a7c5e4c, msgType : 19
[DEBUG] [2022-12-18 16:33:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 096053e8a4e74fc88739547e5ad3a1b4, msgType : 19
[DEBUG] [2022-12-18 16:33:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3ddd6b7a53184739b079a42846efb6e4, msgType : 19
[DEBUG] [2022-12-18 16:33:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1f3abe1b13ad44699c2a22e9e21b8765, msgType : 19
[DEBUG] [2022-12-18 16:33:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b41980171d0e40368e98a4e72736a9eb, msgType : 19
[INFO] [2022-12-18 16:33:06] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bdabae1af4b745f2937212fb79a17c3e, msgType : 19
[DEBUG] [2022-12-18 16:33:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5bad9738f2ce4c828aa284c48fbff8e1, msgType : 19
[INFO] [2022-12-18 16:33:08] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ad57c11a856d4af19b9c042258b3c275, msgType : 19
[DEBUG] [2022-12-18 16:33:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 77ef6a0257ca4b7f804c05c574fb86ee, msgType : 19
[INFO] [2022-12-18 16:33:10] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6d408d957bae4ff7b10ca7e0fcc316cb, msgType : 19
[DEBUG] [2022-12-18 16:33:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9d8f051516954f86928c21b885f13b2a, msgType : 19
[DEBUG] [2022-12-18 16:33:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d8b319e746f540e48bd3c3587f71c9bc, msgType : 19
[DEBUG] [2022-12-18 16:33:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2be9f09147144b328a5f975a2244d766, msgType : 19
[DEBUG] [2022-12-18 16:33:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c74a90be38ba4430bff8192098274dbc, msgType : 19
[DEBUG] [2022-12-18 16:33:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 027f90c575bb4719b9099724c42eae30, msgType : 19
[INFO] [2022-12-18 16:33:16] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c1b1ccfd594941e5b4ae4f345e26ee59, msgType : 19
[DEBUG] [2022-12-18 16:33:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a339ebb82855420b9bb1bf987edfc2c2, msgType : 19
[INFO] [2022-12-18 16:33:18] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-12-18 16:33:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 26d71556412248b39df865103b47bd4c, msgType : 19
[DEBUG] [2022-12-18 16:33:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 023cc13a832f457aa50c9a3f16025e06, msgType : 19
[INFO] [2022-12-18 16:33:20] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
